"Date","Price","Open","High","Low","Vol.","Change %"
"12-10-2022","1,024.00","1,024.00","1,024.00","1,024.00","","-0.78%"
"11-10-2022","1,032.00","1,032.00","1,032.00","1,032.00","","-0.19%"
"10-10-2022","1,034.00","1,034.00","1,034.00","1,034.00","","0.10%"
"07-10-2022","1,033.00","1,033.00","1,033.00","1,033.00","","0.49%"
"06-10-2022","1,028.00","1,028.00","1,028.00","1,028.00","","0.39%"
"05-10-2022","1,024.00","1,024.00","1,024.00","1,024.00","","0.69%"
"04-10-2022","1,017.00","1,017.00","1,017.00","1,017.00","","0.49%"
"03-10-2022","1,012.00","1,012.00","1,012.00","1,012.00","","0.30%"
"30-09-2022","1,009.00","1,009.00","1,009.00","1,009.00","","0.90%"
"29-09-2022","1,000.00","1,000.00","1,000.00","1,000.00","","0.81%"
"28-09-2022","992.00","992.00","992.00","992.00","","0.92%"
"27-09-2022","983.00","983.00","983.00","983.00","","0.92%"
"26-09-2022","974.00","974.00","974.00","974.00","","0.83%"
"23-09-2022","966.00","966.00","966.00","966.00","","1.47%"
"22-09-2022","952.00","952.00","952.00","952.00","","1.93%"
"21-09-2022","934.00","934.00","934.00","934.00","","1.41%"
"20-09-2022","921.00","921.00","921.00","921.00","","1.77%"
"16-09-2022","905.00","905.00","905.00","905.00","","0.56%"
"15-09-2022","900.00","900.00","900.00","900.00","","0.78%"
"14-09-2022","893.00","893.00","893.00","893.00","","1.02%"
"13-09-2022","884.00","884.00","884.00","884.00","","1.14%"
"12-09-2022","874.00","874.00","874.00","874.00","","0.11%"
"09-09-2022","873.00","873.00","873.00","873.00","","0.69%"
"08-09-2022","867.00","867.00","867.00","867.00","","0.70%"
"07-09-2022","861.00","861.00","861.00","861.00","","0.23%"
"06-09-2022","859.00","859.00","859.00","859.00","","-0.46%"
"05-09-2022","863.00","863.00","863.00","863.00","","-0.69%"
"02-09-2022","869.00","869.00","869.00","869.00","","-1.25%"
"01-09-2022","880.00","880.00","880.00","880.00","","-2.44%"
"31-08-2022","902.00","902.00","902.00","902.00","","-1.85%"
"30-08-2022","919.00","919.00","919.00","919.00","","-1.50%"
"26-08-2022","933.00","933.00","933.00","933.00","","-0.53%"
"25-08-2022","938.00","938.00","938.00","938.00","","-0.95%"
"24-08-2022","947.00","947.00","947.00","947.00","","-0.42%"
"23-08-2022","951.00","951.00","951.00","951.00","","-0.42%"
"22-08-2022","955.00","955.00","955.00","955.00","","-0.52%"
"19-08-2022","960.00","0.00","0.00","0.00","","-0.83%"
"18-08-2022","968.00","968.00","968.00","968.00","","-0.51%"
"17-08-2022","973.00","973.00","973.00","973.00","","0.52%"
"16-08-2022","968.00","968.00","968.00","968.00","","-0.21%"
"15-08-2022","970.00","970.00","970.00","970.00","","-0.82%"
"12-08-2022","978.00","978.00","978.00","978.00","","-0.71%"
"11-08-2022","985.00","985.00","985.00","985.00","","-2.28%"
"10-08-2022","1,008.00","1,008.00","1,008.00","1,008.00","","-1.85%"
"09-08-2022","1,027.00","1,027.00","1,027.00","1,027.00","","-1.53%"
"08-08-2022","1,043.00","1,043.00","1,043.00","1,043.00","","-1.42%"
"05-08-2022","1,058.00","1,058.00","1,058.00","1,058.00","","-3.38%"
"04-08-2022","1,095.00","1,095.00","1,095.00","1,095.00","","-1.97%"
"03-08-2022","1,117.00","1,117.00","1,117.00","1,117.00","","-2.10%"
"02-08-2022","1,141.00","1,141.00","1,141.00","1,141.00","","-1.13%"
"01-08-2022","1,154.00","1,154.00","1,154.00","1,154.00","","-1.62%"
"29-07-2022","1,173.00","1,173.00","1,173.00","1,173.00","","-1.92%"
"28-07-2022","1,196.00","1,196.00","1,196.00","1,196.00","","-0.75%"
"27-07-2022","1,205.00","1,205.00","1,205.00","1,205.00","","-0.50%"
"26-07-2022","1,211.00","1,211.00","1,211.00","1,211.00","","-0.08%"
"25-07-2022","1,212.00","1,212.00","1,212.00","1,212.00","","0.08%"
"22-07-2022","1,211.00","1,211.00","1,211.00","1,211.00","","-0.08%"
"21-07-2022","1,212.00","1,212.00","1,212.00","1,212.00","","0.50%"
"20-07-2022","1,206.00","1,206.00","1,206.00","1,206.00","","0.50%"
"19-07-2022","1,200.00","1,200.00","1,200.00","1,200.00","","1.10%"
"18-07-2022","1,187.00","1,187.00","1,187.00","1,187.00","","0.51%"
"15-07-2022","1,181.00","1,181.00","1,181.00","1,181.00","","0.77%"
"14-07-2022","1,172.00","1,172.00","1,172.00","1,172.00","","-0.26%"
"13-07-2022","1,175.00","1,175.00","1,175.00","1,175.00","","-0.09%"
"12-07-2022","1,176.00","1,176.00","1,176.00","1,176.00","","-0.34%"
"11-07-2022","1,180.00","1,180.00","1,180.00","1,180.00","","-0.42%"
"08-07-2022","1,185.00","1,185.00","1,185.00","1,185.00","","-1.25%"
"07-07-2022","1,200.00","1,200.00","1,200.00","1,200.00","","-1.56%"
"06-07-2022","1,219.00","1,219.00","1,219.00","1,219.00","","-1.61%"
"05-07-2022","1,239.00","1,239.00","1,239.00","1,239.00","","-1.35%"
"04-07-2022","1,256.00","1,256.00","1,256.00","1,256.00","","-1.57%"
"01-07-2022","1,276.00","1,276.00","1,276.00","1,276.00","","-0.70%"
"30-06-2022","1,285.00","1,285.00","1,285.00","1,285.00","","-0.93%"
"29-06-2022","1,297.00","1,297.00","1,297.00","1,297.00","","-1.22%"
"28-06-2022","1,313.00","1,313.00","1,313.00","1,313.00","","-1.57%"
"27-06-2022","1,334.00","1,334.00","1,334.00","1,334.00","","0.00%"
"24-06-2022","1,334.00","1,334.00","1,334.00","1,334.00","","-0.37%"
"23-06-2022","1,339.00","1,339.00","1,339.00","1,339.00","","0.07%"
"22-06-2022","1,338.00","1,338.00","1,338.00","1,338.00","","0.15%"
"21-06-2022","1,336.00","1,336.00","1,336.00","1,336.00","","0.00%"
"20-06-2022","1,336.00","1,336.00","1,336.00","1,336.00","","-0.52%"
"17-06-2022","1,343.00","1,343.00","1,343.00","1,343.00","","0.15%"
"16-06-2022","1,341.00","1,341.00","1,341.00","1,341.00","","-0.59%"
"15-06-2022","1,349.00","1,349.00","1,349.00","1,349.00","","-1.68%"
"14-06-2022","1,372.00","1,372.00","1,372.00","1,372.00","","-2.00%"
"13-06-2022","1,400.00","1,400.00","1,400.00","1,400.00","","-1.20%"
"10-06-2022","1,417.00","1,417.00","1,417.00","1,417.00","","-3.54%"
"09-06-2022","1,469.00","1,469.00","1,469.00","1,469.00","","-2.72%"
"08-06-2022","1,510.00","1,510.00","1,510.00","1,510.00","","-1.76%"
"07-06-2022","1,537.00","1,537.00","1,537.00","1,537.00","","-1.79%"
"06-06-2022","1,565.00","1,565.00","1,565.00","1,565.00","","-1.88%"
"01-06-2022","1,595.00","1,595.00","1,595.00","1,595.00","","-1.18%"
"31-05-2022","1,614.00","1,614.00","1,614.00","1,614.00","","-1.59%"
"30-05-2022","1,640.00","1,640.00","1,640.00","1,640.00","","-0.43%"
"27-05-2022","1,647.00","1,647.00","1,647.00","1,647.00","","-0.30%"
"26-05-2022","1,652.00","1,652.00","1,652.00","1,652.00","","-0.24%"
"25-05-2022","1,656.00","1,656.00","1,656.00","1,656.00","","-0.36%"
"24-05-2022","1,662.00","1,662.00","1,662.00","1,662.00","","-0.12%"
"23-05-2022","1,664.00","1,664.00","1,664.00","1,664.00","","0.12%"
"20-05-2022","1,662.00","1,662.00","1,662.00","1,662.00","","-0.12%"
"19-05-2022","1,664.00","1,664.00","1,664.00","1,664.00","","-0.18%"
"18-05-2022","1,667.00","1,667.00","1,667.00","1,667.00","","0.24%"
"17-05-2022","1,663.00","1,663.00","1,663.00","1,663.00","","-0.24%"
"16-05-2022","1,667.00","1,667.00","1,667.00","1,667.00","","-0.36%"
"13-05-2022","1,673.00","1,673.00","1,673.00","1,673.00","","0.48%"
"12-05-2022","1,665.00","1,665.00","1,665.00","1,665.00","","0.00%"
"11-05-2022","1,665.00","1,665.00","1,665.00","1,665.00","","0.24%"
"10-05-2022","1,661.00","1,661.00","1,661.00","1,661.00","","0.67%"
"09-05-2022","1,650.00","1,650.00","1,650.00","1,650.00","","0.61%"
"06-05-2022","1,640.00","1,640.00","1,640.00","1,640.00","","0.49%"
"05-05-2022","1,632.00","1,632.00","1,632.00","1,632.00","","0.74%"
"04-05-2022","1,620.00","1,620.00","1,620.00","1,620.00","","0.68%"
"03-05-2022","1,609.00","1,609.00","1,609.00","1,609.00","","1.00%"
"29-04-2022","1,593.00","1,593.00","1,593.00","1,593.00","","0.70%"
"28-04-2022","1,582.00","1,582.00","1,582.00","1,582.00","","0.51%"
"27-04-2022","1,574.00","1,574.00","1,574.00","1,574.00","","0.64%"
"26-04-2022","1,564.00","1,564.00","1,564.00","1,564.00","","1.69%"
"25-04-2022","1,538.00","1,538.00","1,538.00","1,538.00","","2.26%"
"22-04-2022","1,504.00","1,504.00","1,504.00","1,504.00","","2.10%"
"21-04-2022","1,473.00","1,473.00","1,473.00","1,473.00","","0.96%"
"20-04-2022","1,459.00","1,459.00","1,459.00","1,459.00","","0.76%"
"19-04-2022","1,448.00","1,448.00","1,448.00","1,448.00","","-0.07%"
"14-04-2022","1,449.00","1,449.00","1,449.00","1,449.00","","-1.56%"
"13-04-2022","1,472.00","1,472.00","1,472.00","1,472.00","","-2.19%"
"12-04-2022","1,505.00","1,505.00","1,505.00","1,505.00","","-0.99%"
"11-04-2022","1,520.00","1,520.00","1,520.00","1,520.00","","-1.55%"
"08-04-2022","1,544.00","1,544.00","1,544.00","1,544.00","","-1.53%"
"07-04-2022","1,568.00","1,568.00","1,568.00","1,568.00","","-2.31%"
"06-04-2022","1,605.00","1,605.00","1,605.00","1,605.00","","-2.07%"
"05-04-2022","1,639.00","1,639.00","1,639.00","1,639.00","","-1.97%"
"04-04-2022","1,672.00","1,672.00","1,672.00","1,672.00","","-1.36%"
"01-04-2022","1,695.00","1,695.00","1,695.00","1,695.00","","-2.31%"
"31-03-2022","1,735.00","1,735.00","1,735.00","1,735.00","","-1.14%"
"30-03-2022","1,755.00","1,755.00","1,755.00","1,755.00","","-1.07%"
"29-03-2022","1,774.00","1,774.00","1,774.00","1,774.00","","-0.73%"
"28-03-2022","1,787.00","1,787.00","1,787.00","1,787.00","","0.28%"
"25-03-2022","1,782.00","1,782.00","1,782.00","1,782.00","","0.73%"
"24-03-2022","1,769.00","1,769.00","1,769.00","1,769.00","","1.38%"
"23-03-2022","1,745.00","1,745.00","1,745.00","1,745.00","","1.75%"
"22-03-2022","1,715.00","1,715.00","1,715.00","1,715.00","","1.78%"
"21-03-2022","1,685.00","1,685.00","1,685.00","1,685.00","","1.38%"
"18-03-2022","1,662.00","1,662.00","1,662.00","1,662.00","","2.59%"
"17-03-2022","1,620.00","1,620.00","1,620.00","1,620.00","","1.19%"
"16-03-2022","1,601.00","1,601.00","1,601.00","1,601.00","","1.39%"
"15-03-2022","1,579.00","1,579.00","1,579.00","1,579.00","","1.35%"
"14-03-2022","1,558.00","1,558.00","1,558.00","1,558.00","","0.65%"
"11-03-2022","1,548.00","1,548.00","1,548.00","1,548.00","","1.11%"
"10-03-2022","1,531.00","1,531.00","1,531.00","1,531.00","","1.73%"
"09-03-2022","1,505.00","1,505.00","1,505.00","1,505.00","","1.35%"
"08-03-2022","1,485.00","1,485.00","1,485.00","1,485.00","","1.23%"
"07-03-2022","1,467.00","1,467.00","1,467.00","1,467.00","","1.66%"
"04-03-2022","1,443.00","1,443.00","1,443.00","1,443.00","","0.63%"
"03-03-2022","1,434.00","1,434.00","1,434.00","1,434.00","","0.91%"
"02-03-2022","1,421.00","1,421.00","1,421.00","1,421.00","","0.07%"
"01-03-2022","1,420.00","1,420.00","1,420.00","1,420.00","","1.07%"
"28-02-2022","1,405.00","1,405.00","1,405.00","1,405.00","","0.43%"
"25-02-2022","1,399.00","1,399.00","1,399.00","1,399.00","","1.08%"
"24-02-2022","1,384.00","1,384.00","1,384.00","1,384.00","","2.22%"
"23-02-2022","1,354.00","1,354.00","1,354.00","1,354.00","","1.58%"
"22-02-2022","1,333.00","1,333.00","1,333.00","1,333.00","","2.07%"
"21-02-2022","1,306.00","1,306.00","1,306.00","1,306.00","","1.63%"
"18-02-2022","1,285.00","1,285.00","1,285.00","1,285.00","","2.15%"
"17-02-2022","1,258.00","1,258.00","1,258.00","1,258.00","","1.29%"
"16-02-2022","1,242.00","1,242.00","1,242.00","1,242.00","","1.72%"
"15-02-2022","1,221.00","1,221.00","1,221.00","1,221.00","","1.92%"
"14-02-2022","1,198.00","1,198.00","1,198.00","1,198.00","","2.57%"
"11-02-2022","1,168.00","1,168.00","1,168.00","1,168.00","","2.55%"
"10-02-2022","1,139.00","1,139.00","1,139.00","1,139.00","","4.88%"
"09-02-2022","1,086.00","1,086.00","1,086.00","1,086.00","","5.54%"
"08-02-2022","1,029.00","1,029.00","1,029.00","1,029.00","","3.31%"
"07-02-2022","996.00","996.00","996.00","996.00","","0.61%"
"04-02-2022","990.00","990.00","990.00","990.00","","0.20%"
"03-02-2022","988.00","988.00","988.00","988.00","","-0.20%"
"02-02-2022","990.00","990.00","990.00","990.00","","-0.50%"
"01-02-2022","995.00","995.00","995.00","995.00","","-0.80%"
"31-01-2022","1,003.00","1,003.00","1,003.00","1,003.00","","-0.79%"
"28-01-2022","1,011.00","1,011.00","1,011.00","1,011.00","","-0.59%"
"27-01-2022","1,017.00","1,017.00","1,017.00","1,017.00","","-2.40%"
"26-01-2022","1,042.00","1,042.00","1,042.00","1,042.00","","-2.16%"
"25-01-2022","1,065.00","1,065.00","1,065.00","1,065.00","","-2.20%"
"24-01-2022","1,089.00","1,089.00","1,089.00","1,089.00","","-1.27%"
"21-01-2022","1,103.00","1,103.00","1,103.00","1,103.00","","-1.69%"
"20-01-2022","1,122.00","1,122.00","1,122.00","1,122.00","","-1.49%"
"19-01-2022","1,139.00","1,139.00","1,139.00","1,139.00","","-1.98%"
"18-01-2022","1,162.00","1,162.00","1,162.00","1,162.00","","-1.44%"
"17-01-2022","1,179.00","1,179.00","1,179.00","1,179.00","","-1.09%"
"14-01-2022","1,192.00","1,192.00","1,192.00","1,192.00","","-1.41%"
"13-01-2022","1,209.00","1,209.00","1,209.00","1,209.00","","-1.47%"
"12-01-2022","1,227.00","1,227.00","1,227.00","1,227.00","","-1.84%"
"11-01-2022","1,250.00","1,250.00","1,250.00","1,250.00","","-1.42%"
"10-01-2022","1,268.00","1,268.00","1,268.00","1,268.00","","-2.46%"
"07-01-2022","1,300.00","1,300.00","1,300.00","1,300.00","","-2.62%"
"06-01-2022","1,335.00","1,335.00","1,335.00","1,335.00","","-3.75%"
"05-01-2022","1,387.00","1,387.00","1,387.00","1,387.00","","-1.42%"
"04-01-2022","1,407.00","1,407.00","1,407.00","1,407.00","","-4.02%"
"24-12-2021","1,466.00","1,466.00","1,466.00","1,466.00","","-0.81%"
"23-12-2021","1,478.00","1,478.00","1,478.00","1,478.00","","-1.66%"
"22-12-2021","1,503.00","1,503.00","1,503.00","1,503.00","","-1.38%"
"21-12-2021","1,524.00","1,524.00","1,524.00","1,524.00","","-0.91%"
"20-12-2021","1,538.00","1,538.00","1,538.00","1,538.00","","-0.58%"
"17-12-2021","1,547.00","1,547.00","1,547.00","1,547.00","","-0.64%"
"16-12-2021","1,557.00","1,557.00","1,557.00","1,557.00","","-0.45%"
"15-12-2021","1,564.00","1,564.00","1,564.00","1,564.00","","-0.13%"
"14-12-2021","1,566.00","1,566.00","1,566.00","1,566.00","","-0.13%"
"13-12-2021","1,568.00","1,568.00","1,568.00","1,568.00","","-0.25%"
"10-12-2021","1,572.00","1,572.00","1,572.00","1,572.00","","0.00%"
"09-12-2021","1,572.00","1,572.00","1,572.00","1,572.00","","0.19%"
"08-12-2021","1,569.00","1,569.00","1,569.00","1,569.00","","0.06%"
"07-12-2021","1,568.00","1,568.00","1,568.00","1,568.00","","0.51%"
"06-12-2021","1,560.00","1,560.00","1,560.00","1,560.00","","0.06%"
"03-12-2021","1,559.00","1,559.00","1,559.00","1,559.00","","0.26%"
"02-12-2021","1,555.00","1,555.00","1,555.00","1,555.00","","0.26%"
"01-12-2021","1,551.00","1,551.00","1,551.00","1,551.00","","0.45%"
"30-11-2021","1,544.00","1,544.00","1,544.00","1,544.00","","0.26%"
"29-11-2021","1,540.00","1,540.00","1,540.00","1,540.00","","0.06%"
"26-11-2021","1,539.00","1,539.00","1,539.00","1,539.00","","0.20%"
"25-11-2021","1,536.00","1,536.00","1,536.00","1,536.00","","0.00%"
"24-11-2021","1,536.00","1,536.00","1,536.00","1,536.00","","-0.26%"
"23-11-2021","1,540.00","1,540.00","1,540.00","1,540.00","","-0.45%"
"22-11-2021","1,547.00","1,547.00","1,547.00","1,547.00","","-0.90%"
