"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2023","2,509.00","2,509.00","2,509.00","2,509.00","","5.24%"
"05/05/2023","2,384.00","2,384.00","2,384.00","2,384.00","","2.54%"
"05/04/2023","2,325.00","2,325.00","2,325.00","2,325.00","","0.00%"
"05/03/2023","2,325.00","2,325.00","2,325.00","2,325.00","","2.51%"
"05/02/2023","2,268.00","2,268.00","2,268.00","2,268.00","","-1.43%"
"04/28/2023","2,301.00","2,301.00","2,301.00","2,301.00","","1.10%"
"04/27/2023","2,276.00","2,276.00","2,276.00","2,276.00","","8.38%"
"04/26/2023","2,100.00","2,100.00","2,100.00","2,100.00","","5.74%"
"04/25/2023","1,986.00","1,986.00","1,986.00","1,986.00","","-0.35%"
"04/24/2023","1,993.00","1,993.00","1,993.00","1,993.00","","1.58%"
"04/21/2023","1,962.00","1,962.00","1,962.00","1,962.00","","10.35%"
"04/20/2023","1,778.00","1,778.00","1,778.00","1,778.00","","8.22%"
"04/19/2023","1,643.00","1,643.00","1,643.00","1,643.00","","-2.09%"
"04/18/2023","1,678.00","1,678.00","1,678.00","1,678.00","","-6.83%"
"04/17/2023","1,801.00","1,801.00","1,801.00","1,801.00","","-2.65%"
"04/14/2023","1,850.00","1,850.00","1,850.00","1,850.00","","-2.01%"
"04/13/2023","1,888.00","1,888.00","1,888.00","1,888.00","","3.62%"
"04/12/2023","1,822.00","1,822.00","1,822.00","1,822.00","","-4.66%"
"04/11/2023","1,911.00","1,911.00","1,911.00","1,911.00","","-6.37%"
"04/06/2023","2,041.00","2,041.00","2,041.00","2,041.00","","4.29%"
"04/05/2023","1,957.00","1,957.00","1,957.00","1,957.00","","4.82%"
"04/04/2023","1,867.00","1,867.00","1,867.00","1,867.00","","8.36%"
"04/03/2023","1,723.00","1,723.00","1,723.00","1,723.00","","3.48%"
"03/31/2023","1,665.00","1,665.00","1,665.00","1,665.00","","-0.66%"
"03/30/2023","1,676.00","1,676.00","1,676.00","1,676.00","","0.84%"
"03/29/2023","1,662.00","1,662.00","1,662.00","1,662.00","","0.97%"
"03/28/2023","1,646.00","1,646.00","1,646.00","1,646.00","","-8.30%"
"03/27/2023","1,795.00","1,795.00","1,795.00","1,795.00","","-4.62%"
"03/24/2023","1,882.00","1,882.00","1,882.00","1,882.00","","1.40%"
"03/23/2023","1,856.00","1,856.00","1,856.00","1,856.00","","5.94%"
"03/22/2023","1,752.00","1,752.00","1,752.00","1,752.00","","-6.86%"
"03/21/2023","1,881.00","1,881.00","1,881.00","1,881.00","","-3.29%"
"03/20/2023","1,945.00","1,945.00","1,945.00","1,945.00","","1.67%"
"03/17/2023","1,913.00","1,913.00","1,913.00","1,913.00","","-3.19%"
"03/16/2023","1,976.00","1,976.00","1,976.00","1,976.00","","-6.08%"
"03/15/2023","2,104.00","2,104.00","2,104.00","2,104.00","","-0.28%"
"03/14/2023","2,110.00","2,110.00","2,110.00","2,110.00","","15.87%"
"03/13/2023","1,821.00","1,821.00","1,821.00","1,821.00","","4.42%"
"03/10/2023","1,744.00","1,744.00","1,744.00","1,744.00","","4.93%"
"03/09/2023","1,662.00","1,662.00","1,662.00","1,662.00","","7.23%"
"03/08/2023","1,550.00","1,550.00","1,550.00","1,550.00","","5.37%"
"03/07/2023","1,471.00","1,471.00","1,471.00","1,471.00","","10.68%"
"03/06/2023","1,329.00","1,329.00","1,329.00","1,329.00","","11.21%"
"03/03/2023","1,195.00","1,195.00","1,195.00","1,195.00","","19.50%"
"03/02/2023","1,000.00","1,000.00","1,000.00","1,000.00","","7.64%"
"03/01/2023","929.00","929.00","929.00","929.00","","27.43%"
"02/28/2023","729.00","729.00","729.00","729.00","","3.99%"
"02/27/2023","701.00","701.00","701.00","701.00","","10.22%"
"02/24/2023","636.00","636.00","636.00","636.00","","10.99%"
"02/23/2023","573.00","573.00","573.00","573.00","","46.92%"
"02/22/2023","390.00","390.00","390.00","390.00","","28.71%"
"02/21/2023","303.00","303.00","303.00","303.00","","6.69%"
"02/20/2023","284.00","284.00","284.00","284.00","","4.80%"
"02/17/2023","271.00","271.00","271.00","271.00","","-1.45%"
"02/16/2023","275.00","275.00","275.00","275.00","","-13.25%"
"02/15/2023","317.00","317.00","317.00","317.00","","-17.02%"
"02/14/2023","382.00","382.00","382.00","382.00","","-28.46%"
"02/13/2023","534.00","534.00","534.00","534.00","","9.88%"
"02/10/2023","486.00","486.00","486.00","486.00","","7.52%"
"02/09/2023","452.00","452.00","452.00","452.00","","-4.64%"
"02/08/2023","474.00","474.00","474.00","474.00","","7.00%"
"02/07/2023","443.00","443.00","443.00","443.00","","5.73%"
"02/06/2023","419.00","419.00","419.00","419.00","","-2.33%"
"02/03/2023","429.00","429.00","429.00","429.00","","-3.60%"
"02/02/2023","445.00","445.00","445.00","445.00","","-10.82%"
"02/01/2023","499.00","499.00","499.00","499.00","","-6.20%"
"01/31/2023","532.00","532.00","532.00","532.00","","-0.19%"
"01/30/2023","533.00","533.00","533.00","533.00","","-0.19%"
"01/27/2023","534.00","534.00","534.00","534.00","","-2.73%"
"01/26/2023","549.00","549.00","549.00","549.00","","-13.00%"
"01/25/2023","631.00","631.00","631.00","631.00","","-7.88%"
"01/24/2023","685.00","685.00","685.00","685.00","","-6.80%"
"01/23/2023","735.00","735.00","735.00","735.00","","-6.61%"
"01/20/2023","787.00","787.00","787.00","787.00","","-11.87%"
"01/19/2023","893.00","893.00","893.00","893.00","","-19.33%"
"01/18/2023","1,107.00","1,107.00","1,107.00","1,107.00","","-10.73%"
"01/17/2023","1,240.00","1,240.00","1,240.00","1,240.00","","-5.42%"
"01/16/2023","1,311.00","1,311.00","1,311.00","1,311.00","","0.92%"
"01/13/2023","1,299.00","1,299.00","1,299.00","1,299.00","","-3.71%"
"01/12/2023","1,349.00","1,349.00","1,349.00","1,349.00","","-8.23%"
"01/11/2023","1,470.00","1,470.00","1,470.00","1,470.00","","-4.30%"
"01/10/2023","1,536.00","1,536.00","1,536.00","1,536.00","","-3.76%"
"01/09/2023","1,596.00","1,596.00","1,596.00","1,596.00","","5.56%"
"01/06/2023","1,512.00","1,512.00","1,512.00","1,512.00","","0.53%"
"01/05/2023","1,504.00","1,504.00","1,504.00","1,504.00","","-0.79%"
"01/04/2023","1,516.00","1,516.00","1,516.00","1,516.00","","-7.28%"
"01/03/2023","1,635.00","1,635.00","1,635.00","1,635.00","","-27.69%"
"12/23/2022","2,261.00","2,261.00","2,261.00","2,261.00","","-13.90%"
"12/22/2022","2,626.00","2,626.00","2,626.00","2,626.00","","-6.11%"
"12/21/2022","2,797.00","2,797.00","2,797.00","2,797.00","","18.27%"
"12/20/2022","2,365.00","2,365.00","2,365.00","2,365.00","","8.19%"
"12/19/2022","2,186.00","2,186.00","2,186.00","2,186.00","","-1.00%"
"12/16/2022","2,208.00","2,208.00","2,208.00","2,208.00","","5.39%"
"12/15/2022","2,095.00","2,095.00","2,095.00","2,095.00","","21.59%"
"12/14/2022","1,723.00","1,723.00","1,723.00","1,723.00","","7.62%"
"12/13/2022","1,601.00","1,601.00","1,601.00","1,601.00","","-1.11%"
"12/12/2022","1,619.00","1,619.00","1,619.00","1,619.00","","-3.80%"
"12/09/2022","1,683.00","1,683.00","1,683.00","1,683.00","","0.48%"
"12/08/2022","1,675.00","0.00","0.00","0.00","","2.45%"
"12/07/2022","1,635.00","1,635.00","1,635.00","1,635.00","","6.17%"
"12/06/2022","1,540.00","1,540.00","1,540.00","1,540.00","","2.53%"
"12/05/2022","1,502.00","1,502.00","1,502.00","1,502.00","","-1.12%"
"12/02/2022","1,519.00","1,519.00","1,519.00","1,519.00","","-3.25%"
"12/01/2022","1,570.00","1,570.00","1,570.00","1,570.00","","-4.44%"
"11/30/2022","1,643.00","1,643.00","1,643.00","1,643.00","","3.40%"
"11/29/2022","1,589.00","1,589.00","1,589.00","1,589.00","","-4.79%"
"11/28/2022","1,669.00","1,669.00","1,669.00","1,669.00","","3.47%"
"11/25/2022","1,613.00","1,613.00","1,613.00","1,613.00","","16.55%"
"11/24/2022","1,384.00","1,384.00","1,384.00","1,384.00","","13.54%"
"11/23/2022","1,219.00","1,219.00","1,219.00","1,219.00","","11.63%"
"11/22/2022","1,092.00","1,092.00","1,092.00","1,092.00","","-3.28%"
"11/21/2022","1,129.00","1,129.00","1,129.00","1,129.00","","0.62%"
"11/18/2022","1,122.00","1,122.00","1,122.00","1,122.00","","-5.56%"
"11/17/2022","1,188.00","1,188.00","1,188.00","1,188.00","","-10.88%"
"11/16/2022","1,333.00","1,333.00","1,333.00","1,333.00","","-2.77%"
"11/15/2022","1,371.00","1,371.00","1,371.00","1,371.00","","-5.19%"
"11/14/2022","1,446.00","1,446.00","1,446.00","1,446.00","","-6.35%"
"11/11/2022","1,544.00","1,544.00","1,544.00","1,544.00","","-6.54%"
"11/10/2022","1,652.00","1,652.00","1,652.00","1,652.00","","0.92%"
"11/09/2022","1,637.00","1,637.00","1,637.00","1,637.00","","9.65%"
"11/08/2022","1,493.00","1,493.00","1,493.00","1,493.00","","6.34%"
"11/07/2022","1,404.00","1,404.00","1,404.00","1,404.00","","4.54%"
"11/04/2022","1,343.00","1,343.00","1,343.00","1,343.00","","9.63%"
"11/03/2022","1,225.00","1,225.00","1,225.00","1,225.00","","-4.74%"
"11/02/2022","1,286.00","1,286.00","1,286.00","1,286.00","","-7.35%"
"11/01/2022","1,388.00","1,388.00","1,388.00","1,388.00","","-10.97%"
"10/31/2022","1,559.00","1,559.00","1,559.00","1,559.00","","-6.65%"
"10/28/2022","1,670.00","1,670.00","1,670.00","1,670.00","","-4.46%"
"10/27/2022","1,748.00","1,748.00","1,748.00","1,748.00","","-7.27%"
"10/26/2022","1,885.00","1,885.00","1,885.00","1,885.00","","-3.58%"
"10/25/2022","1,955.00","1,955.00","1,955.00","1,955.00","","-3.98%"
"10/24/2022","2,036.00","2,036.00","2,036.00","2,036.00","","-1.69%"
"10/21/2022","2,071.00","2,071.00","2,071.00","2,071.00","","-1.89%"
"10/20/2022","2,111.00","2,111.00","2,111.00","2,111.00","","-4.44%"
"10/19/2022","2,209.00","2,209.00","2,209.00","2,209.00","","-1.69%"
"10/18/2022","2,247.00","2,247.00","2,247.00","2,247.00","","2.79%"
"10/17/2022","2,186.00","2,186.00","2,186.00","2,186.00","","0.92%"
"10/14/2022","2,166.00","2,166.00","2,166.00","2,166.00","","3.44%"
"10/13/2022","2,094.00","2,094.00","2,094.00","2,094.00","","-4.77%"
"10/12/2022","2,199.00","2,199.00","2,199.00","2,199.00","","-2.09%"
"10/11/2022","2,246.00","2,246.00","2,246.00","2,246.00","","-4.06%"
"10/10/2022","2,341.00","2,341.00","2,341.00","2,341.00","","-2.30%"
"10/07/2022","2,396.00","2,396.00","2,396.00","2,396.00","","-4.39%"
"10/06/2022","2,506.00","2,506.00","2,506.00","2,506.00","","-1.84%"
"10/05/2022","2,553.00","2,553.00","2,553.00","2,553.00","","13.77%"
"10/04/2022","2,244.00","2,244.00","2,244.00","2,244.00","","9.95%"
"10/03/2022","2,041.00","2,041.00","2,041.00","2,041.00","","4.40%"
"09/30/2022","1,955.00","1,955.00","1,955.00","1,955.00","","0.05%"
"09/29/2022","1,954.00","1,954.00","1,954.00","1,954.00","","-7.26%"
"09/28/2022","2,107.00","2,107.00","2,107.00","2,107.00","","-2.45%"
"09/27/2022","2,160.00","2,160.00","2,160.00","2,160.00","","-1.59%"
"09/26/2022","2,195.00","2,195.00","2,195.00","2,195.00","","-0.50%"
"09/23/2022","2,206.00","2,206.00","2,206.00","2,206.00","","14.36%"
"09/22/2022","1,929.00","1,929.00","1,929.00","1,929.00","","-4.55%"
"09/21/2022","2,021.00","2,021.00","2,021.00","2,021.00","","1.35%"
"09/20/2022","1,994.00","1,994.00","1,994.00","1,994.00","","31.27%"
"09/16/2022","1,519.00","1,519.00","1,519.00","1,519.00","","-7.21%"
"09/15/2022","1,637.00","1,637.00","1,637.00","1,637.00","","4.60%"
"09/14/2022","1,565.00","1,565.00","1,565.00","1,565.00","","45.04%"
"09/13/2022","1,079.00","1,079.00","1,079.00","1,079.00","","42.72%"
"09/12/2022","756.00","756.00","756.00","756.00","","12.50%"
"09/09/2022","672.00","672.00","672.00","672.00","","3.07%"
"09/08/2022","652.00","652.00","652.00","652.00","","-0.61%"
"09/07/2022","656.00","656.00","656.00","656.00","","-9.89%"
"09/06/2022","728.00","728.00","728.00","728.00","","-13.74%"
"09/05/2022","844.00","844.00","844.00","844.00","","15.14%"
"09/02/2022","733.00","733.00","733.00","733.00","","56.29%"
"09/01/2022","469.00","469.00","469.00","469.00","","55.30%"
"08/31/2022","302.00","302.00","302.00","302.00","","-10.39%"
"08/30/2022","337.00","337.00","337.00","337.00","","-18.00%"
"08/26/2022","411.00","411.00","411.00","411.00","","-13.29%"
"08/25/2022","474.00","474.00","474.00","474.00","","-30.29%"
"08/24/2022","680.00","680.00","680.00","680.00","","-14.68%"
"08/23/2022","797.00","797.00","797.00","797.00","","6.69%"
"08/22/2022","747.00","747.00","747.00","747.00","","-1.19%"
"08/19/2022","756.00","0.00","0.00","0.00","","-12.80%"
"08/18/2022","867.00","867.00","867.00","867.00","","-19.94%"
"08/17/2022","1,083.00","1,083.00","1,083.00","1,083.00","","2.27%"
"08/16/2022","1,059.00","1,059.00","1,059.00","1,059.00","","-3.55%"
"08/15/2022","1,098.00","1,098.00","1,098.00","1,098.00","","-16.44%"
"08/12/2022","1,314.00","1,314.00","1,314.00","1,314.00","","-14.56%"
"08/11/2022","1,538.00","1,538.00","1,538.00","1,538.00","","-5.18%"
"08/10/2022","1,622.00","1,622.00","1,622.00","1,622.00","","7.42%"
"08/09/2022","1,510.00","1,510.00","1,510.00","1,510.00","","3.07%"
"08/08/2022","1,465.00","1,465.00","1,465.00","1,465.00","","3.83%"
"08/05/2022","1,411.00","1,411.00","1,411.00","1,411.00","","-4.66%"
"08/04/2022","1,480.00","1,480.00","1,480.00","1,480.00","","-17.32%"
"08/03/2022","1,790.00","1,790.00","1,790.00","1,790.00","","-9.18%"
"08/02/2022","1,971.00","1,971.00","1,971.00","1,971.00","","-4.41%"
"08/01/2022","2,062.00","2,062.00","2,062.00","2,062.00","","-0.91%"
"07/29/2022","2,081.00","2,081.00","2,081.00","2,081.00","","-4.98%"
"07/28/2022","2,190.00","2,190.00","2,190.00","2,190.00","","-6.13%"
"07/27/2022","2,333.00","2,333.00","2,333.00","2,333.00","","-4.97%"
"07/26/2022","2,455.00","2,455.00","2,455.00","2,455.00","","-5.43%"
"07/25/2022","2,596.00","2,596.00","2,596.00","2,596.00","","-3.71%"
"07/22/2022","2,696.00","2,696.00","2,696.00","2,696.00","","1.62%"
"07/21/2022","2,653.00","2,653.00","2,653.00","2,653.00","","-2.43%"
"07/20/2022","2,719.00","2,719.00","2,719.00","2,719.00","","-6.21%"
"07/19/2022","2,899.00","2,899.00","2,899.00","2,899.00","","-2.29%"
"07/18/2022","2,967.00","2,967.00","2,967.00","2,967.00","","1.64%"
"07/15/2022","2,919.00","2,919.00","2,919.00","2,919.00","","18.80%"
"07/14/2022","2,457.00","2,457.00","2,457.00","2,457.00","","5.27%"
"07/13/2022","2,334.00","2,334.00","2,334.00","2,334.00","","3.78%"
"07/12/2022","2,249.00","2,249.00","2,249.00","2,249.00","","-4.90%"
"07/11/2022","2,365.00","2,365.00","2,365.00","2,365.00","","4.19%"
"07/08/2022","2,270.00","2,270.00","2,270.00","2,270.00","","2.95%"
"07/07/2022","2,205.00","2,205.00","2,205.00","2,205.00","","10.25%"
"07/06/2022","2,000.00","2,000.00","2,000.00","2,000.00","","-4.03%"
"07/05/2022","2,084.00","2,084.00","2,084.00","2,084.00","","-6.46%"
"07/04/2022","2,228.00","2,228.00","2,228.00","2,228.00","","-6.43%"
"07/01/2022","2,381.00","2,381.00","2,381.00","2,381.00","","-2.18%"
"06/30/2022","2,434.00","2,434.00","2,434.00","2,434.00","","10.64%"
"06/29/2022","2,200.00","2,200.00","2,200.00","2,200.00","","2.23%"
"06/28/2022","2,152.00","2,152.00","2,152.00","2,152.00","","-7.72%"
"06/27/2022","2,332.00","2,332.00","2,332.00","2,332.00","","-2.67%"
"06/24/2022","2,396.00","2,396.00","2,396.00","2,396.00","","-0.95%"
"06/23/2022","2,419.00","2,419.00","2,419.00","2,419.00","","3.24%"
"06/22/2022","2,343.00","2,343.00","2,343.00","2,343.00","","-13.54%"
"06/21/2022","2,710.00","2,710.00","2,710.00","2,710.00","","-10.59%"
"06/20/2022","3,031.00","3,031.00","3,031.00","3,031.00","","1.47%"
"06/17/2022","2,987.00","2,987.00","2,987.00","2,987.00","","10.55%"
"06/16/2022","2,702.00","2,702.00","2,702.00","2,702.00","","5.92%"
"06/15/2022","2,551.00","2,551.00","2,551.00","2,551.00","","10.53%"
"06/14/2022","2,308.00","2,308.00","2,308.00","2,308.00","","2.76%"
"06/13/2022","2,246.00","2,246.00","2,246.00","2,246.00","","-5.27%"
"06/10/2022","2,371.00","2,371.00","2,371.00","2,371.00","","0.08%"
"06/09/2022","2,369.00","2,369.00","2,369.00","2,369.00","","-3.58%"
"06/08/2022","2,457.00","2,457.00","2,457.00","2,457.00","","-7.91%"
"06/07/2022","2,668.00","2,668.00","2,668.00","2,668.00","","-3.23%"
"06/06/2022","2,757.00","2,757.00","2,757.00","2,757.00","","-5.81%"
"06/01/2022","2,927.00","2,927.00","2,927.00","2,927.00","","9.71%"
"05/31/2022","2,668.00","2,668.00","2,668.00","2,668.00","","2.85%"
"05/30/2022","2,594.00","2,594.00","2,594.00","2,594.00","","-7.95%"
"05/27/2022","2,818.00","2,818.00","2,818.00","2,818.00","","-18.98%"
"05/26/2022","3,478.00","3,478.00","3,478.00","3,478.00","","-12.77%"
"05/25/2022","3,987.00","3,987.00","3,987.00","3,987.00","","-7.02%"
"05/24/2022","4,288.00","4,288.00","4,288.00","4,288.00","","-6.82%"
"05/23/2022","4,602.00","4,602.00","4,602.00","4,602.00","","1.68%"
"05/20/2022","4,526.00","4,526.00","4,526.00","4,526.00","","3.22%"
"05/19/2022","4,385.00","4,385.00","4,385.00","4,385.00","","5.31%"
"05/18/2022","4,164.00","4,164.00","4,164.00","4,164.00","","5.42%"
"05/17/2022","3,950.00","3,950.00","3,950.00","3,950.00","","0.53%"
"05/16/2022","3,929.00","3,929.00","3,929.00","3,929.00","","-0.46%"
"05/13/2022","3,947.00","3,947.00","3,947.00","3,947.00","","-0.45%"
"05/12/2022","3,965.00","3,965.00","3,965.00","3,965.00","","5.56%"
"05/11/2022","3,756.00","3,756.00","3,756.00","3,756.00","","8.52%"
"05/10/2022","3,461.00","3,461.00","3,461.00","3,461.00","","8.67%"
"05/09/2022","3,185.00","3,185.00","3,185.00","3,185.00","","10.06%"
"05/06/2022","2,894.00","2,894.00","2,894.00","2,894.00","","6.36%"
"05/05/2022","2,721.00","2,721.00","2,721.00","2,721.00","","17.34%"
"05/04/2022","2,319.00","2,319.00","2,319.00","2,319.00","","8.01%"
"05/03/2022","2,147.00","2,147.00","2,147.00","2,147.00","","0.51%"
"04/29/2022","2,136.00","2,136.00","2,136.00","2,136.00","","-0.60%"
"04/28/2022","2,149.00","2,149.00","2,149.00","2,149.00","","-3.46%"
"04/27/2022","2,226.00","2,226.00","2,226.00","2,226.00","","2.63%"
"04/26/2022","2,169.00","2,169.00","2,169.00","2,169.00","","8.29%"
"04/25/2022","2,003.00","2,003.00","2,003.00","2,003.00","","8.56%"
"04/22/2022","1,845.00","1,845.00","1,845.00","1,845.00","","12.78%"
"04/21/2022","1,636.00","1,636.00","1,636.00","1,636.00","","20.03%"
"04/20/2022","1,363.00","1,363.00","1,363.00","1,363.00","","1.56%"
"04/19/2022","1,342.00","1,342.00","1,342.00","1,342.00","","-9.39%"
"04/14/2022","1,481.00","1,481.00","1,481.00","1,481.00","","8.02%"
"04/13/2022","1,371.00","1,371.00","1,371.00","1,371.00","","0.22%"
"04/12/2022","1,368.00","1,368.00","1,368.00","1,368.00","","-1.94%"
"04/11/2022","1,395.00","1,395.00","1,395.00","1,395.00","","-3.39%"
"04/08/2022","1,444.00","1,444.00","1,444.00","1,444.00","","1.91%"
"04/07/2022","1,417.00","1,417.00","1,417.00","1,417.00","","-4.90%"
"04/06/2022","1,490.00","1,490.00","1,490.00","1,490.00","","-8.25%"
"04/05/2022","1,624.00","1,624.00","1,624.00","1,624.00","","-9.58%"
"04/04/2022","1,796.00","1,796.00","1,796.00","1,796.00","","-3.65%"
"04/01/2022","1,864.00","1,864.00","1,864.00","1,864.00","","5.91%"
"03/31/2022","1,760.00","1,760.00","1,760.00","1,760.00","","6.93%"
"03/30/2022","1,646.00","1,646.00","1,646.00","1,646.00","","0.43%"
"03/29/2022","1,639.00","1,639.00","1,639.00","1,639.00","","-5.48%"
"03/28/2022","1,734.00","1,734.00","1,734.00","1,734.00","","-8.11%"
"03/25/2022","1,887.00","1,887.00","1,887.00","1,887.00","","-4.16%"
"03/24/2022","1,969.00","1,969.00","1,969.00","1,969.00","","-6.24%"
"03/23/2022","2,100.00","2,100.00","2,100.00","2,100.00","","-3.45%"
"03/22/2022","2,175.00","2,175.00","2,175.00","2,175.00","","-11.94%"
"03/21/2022","2,470.00","2,470.00","2,470.00","2,470.00","","-5.18%"
"03/18/2022","2,605.00","2,605.00","2,605.00","2,605.00","","0.04%"
"03/17/2022","2,604.00","2,604.00","2,604.00","2,604.00","","-1.06%"
"03/16/2022","2,632.00","2,632.00","2,632.00","2,632.00","","-6.77%"
"03/15/2022","2,823.00","2,823.00","2,823.00","2,823.00","","1.33%"
"03/14/2022","2,786.00","2,786.00","2,786.00","2,786.00","","4.11%"
"03/11/2022","2,676.00","2,676.00","2,676.00","2,676.00","","2.41%"
"03/10/2022","2,613.00","2,613.00","2,613.00","2,613.00","","14.50%"
"03/09/2022","2,282.00","2,282.00","2,282.00","2,282.00","","20.36%"
"03/08/2022","1,896.00","1,896.00","1,896.00","1,896.00","","8.40%"
"03/07/2022","1,749.00","1,749.00","1,749.00","1,749.00","","6.97%"
"03/04/2022","1,635.00","1,635.00","1,635.00","1,635.00","","-0.24%"
"03/03/2022","1,639.00","1,639.00","1,639.00","1,639.00","","-10.92%"
"03/02/2022","1,840.00","1,840.00","1,840.00","1,840.00","","8.88%"
"03/01/2022","1,690.00","1,690.00","1,690.00","1,690.00","","4.51%"
"02/28/2022","1,617.00","1,617.00","1,617.00","1,617.00","","-4.38%"
"02/25/2022","1,691.00","1,691.00","1,691.00","1,691.00","","-15.45%"
"02/24/2022","2,000.00","2,000.00","2,000.00","2,000.00","","-8.76%"
"02/23/2022","2,192.00","2,192.00","2,192.00","2,192.00","","8.78%"
"02/22/2022","2,015.00","2,015.00","2,015.00","2,015.00","","8.98%"
"02/21/2022","1,849.00","1,849.00","1,849.00","1,849.00","","10.39%"
"02/18/2022","1,675.00","1,675.00","1,675.00","1,675.00","","15.76%"
"02/17/2022","1,447.00","1,447.00","1,447.00","1,447.00","","-1.96%"
"02/16/2022","1,476.00","1,476.00","1,476.00","1,476.00","","-13.84%"
"02/15/2022","1,713.00","1,713.00","1,713.00","1,713.00","","-4.57%"
"02/14/2022","1,795.00","1,795.00","1,795.00","1,795.00","","-3.34%"
"02/11/2022","1,857.00","1,857.00","1,857.00","1,857.00","","-2.47%"
"02/10/2022","1,904.00","1,904.00","1,904.00","1,904.00","","26.68%"
"02/09/2022","1,503.00","1,503.00","1,503.00","1,503.00","","25.04%"
"02/08/2022","1,202.00","1,202.00","1,202.00","1,202.00","","4.70%"
"02/07/2022","1,148.00","1,148.00","1,148.00","1,148.00","","-7.57%"
"02/04/2022","1,242.00","1,242.00","1,242.00","1,242.00","","-3.80%"
"02/03/2022","1,291.00","1,291.00","1,291.00","1,291.00","","0.86%"
"02/02/2022","1,280.00","1,280.00","1,280.00","1,280.00","","-1.31%"
"02/01/2022","1,297.00","1,297.00","1,297.00","1,297.00","","7.37%"
"01/31/2022","1,208.00","1,208.00","1,208.00","1,208.00","","12.37%"
"01/28/2022","1,075.00","1,075.00","1,075.00","1,075.00","","31.42%"
"01/27/2022","818.00","818.00","818.00","818.00","","16.52%"
"01/26/2022","702.00","702.00","702.00","702.00","","-5.77%"
"01/25/2022","745.00","745.00","745.00","745.00","","-10.89%"
"01/24/2022","836.00","836.00","836.00","836.00","","-6.17%"
"01/21/2022","891.00","891.00","891.00","891.00","","-13.58%"
"01/20/2022","1,031.00","1,031.00","1,031.00","1,031.00","","-15.91%"
"01/19/2022","1,226.00","1,226.00","1,226.00","1,226.00","","-6.84%"
"01/18/2022","1,316.00","1,316.00","1,316.00","1,316.00","","-10.48%"
"01/17/2022","1,470.00","1,470.00","1,470.00","1,470.00","","-1.74%"
"01/14/2022","1,496.00","1,496.00","1,496.00","1,496.00","","-14.32%"
"01/13/2022","1,746.00","1,746.00","1,746.00","1,746.00","","-16.74%"
"01/12/2022","2,097.00","2,097.00","2,097.00","2,097.00","","-9.81%"
"01/11/2022","2,325.00","2,325.00","2,325.00","2,325.00","","-8.97%"
"01/10/2022","2,554.00","2,554.00","2,554.00","2,554.00","","5.02%"
"01/07/2022","2,432.00","2,432.00","2,432.00","2,432.00","","3.23%"
"01/06/2022","2,356.00","2,356.00","2,356.00","2,356.00","","2.39%"
"01/05/2022","2,301.00","2,301.00","2,301.00","2,301.00","","-2.09%"
"01/04/2022","2,350.00","2,350.00","2,350.00","2,350.00","","1.64%"
"12/24/2021","2,312.00","2,312.00","2,312.00","2,312.00","","-1.66%"
"12/23/2021","2,351.00","2,351.00","2,351.00","2,351.00","","-4.24%"
"12/22/2021","2,455.00","2,455.00","2,455.00","2,455.00","","-7.81%"
"12/21/2021","2,663.00","2,663.00","2,663.00","2,663.00","","-5.13%"
"12/20/2021","2,807.00","2,807.00","2,807.00","2,807.00","","2.93%"
"12/17/2021","2,727.00","2,727.00","2,727.00","2,727.00","","-5.77%"
"12/16/2021","2,894.00","2,894.00","2,894.00","2,894.00","","-11.55%"
"12/15/2021","3,272.00","3,272.00","3,272.00","3,272.00","","-17.37%"
"12/14/2021","3,960.00","3,960.00","3,960.00","3,960.00","","-16.07%"
"12/13/2021","4,718.00","4,718.00","4,718.00","4,718.00","","-2.26%"
"12/10/2021","4,827.00","4,827.00","4,827.00","4,827.00","","-3.25%"
"12/09/2021","4,989.00","4,989.00","4,989.00","4,989.00","","-3.85%"
"12/08/2021","5,189.00","5,189.00","5,189.00","5,189.00","","4.13%"
"12/07/2021","4,983.00","4,983.00","4,983.00","4,983.00","","6.04%"
"12/06/2021","4,699.00","4,699.00","4,699.00","4,699.00","","2.29%"
"12/03/2021","4,594.00","4,594.00","4,594.00","4,594.00","","1.32%"
"12/02/2021","4,534.00","4,534.00","4,534.00","4,534.00","","1.57%"
"12/01/2021","4,464.00","4,464.00","4,464.00","4,464.00","","-0.42%"
"11/30/2021","4,483.00","4,483.00","4,483.00","4,483.00","","8.21%"
"11/29/2021","4,143.00","4,143.00","4,143.00","4,143.00","","6.07%"
"11/26/2021","3,906.00","3,906.00","3,906.00","3,906.00","","3.44%"
"11/25/2021","3,776.00","3,776.00","3,776.00","3,776.00","","-1.20%"
"11/24/2021","3,822.00","3,822.00","3,822.00","3,822.00","","-5.75%"
"11/23/2021","4,055.00","4,055.00","4,055.00","4,055.00","","4.40%"
"11/22/2021","3,884.00","3,884.00","3,884.00","3,884.00","","7.59%"
"11/19/2021","3,610.00","3,610.00","3,610.00","3,610.00","","10.74%"
"11/18/2021","3,260.00","3,260.00","3,260.00","3,260.00","","6.40%"
"11/17/2021","3,064.00","3,064.00","3,064.00","3,064.00","","-9.43%"
"11/16/2021","3,383.00","3,383.00","3,383.00","3,383.00","","-9.83%"
"11/15/2021","3,752.00","3,752.00","3,752.00","3,752.00","","-2.19%"
